Date,realized_vol,rv_lag1,rv_lag5,rv_lag20,rv_change1,rv_change5,ret_lag1,ret_lag5,abs_ret,abs_ret_mean5,abs_ret_mean20,vol_of_vol_20,vol_of_vol_60,drawdown_60,ma_ratio_20_60,y,y_log
2016-01-11,0.190460853576531,0.1910029137551678,0.1845448125351597,0.1523568681366231,-0.0005420601786368,0.0059160410413713,-0.0110373049902605,-0.0140785569859618,0.0009895613068273,0.0101391560306424,0.0104481267560224,0.0126414898742955,0.0253121061458045,-0.0841075129361345,-0.0142355180846779,0.2025735261236176,-1.5966523663689982
2016-01-12,0.1840154141181775,0.190460853576531,0.1689715599409921,0.159955014352579,-0.0064454394583534,0.0150438541771854,0.0009895613068273,0.0016902088533718,0.0080358618262588,0.0114082866252198,0.0098713501886452,0.0122423629735299,0.0253959107411404,-0.0767178761778996,-0.0153510430429359,0.1986856601874335,-1.616031300184458
2016-01-13,0.1998625228384025,0.1840154141181775,0.1728268449836762,0.1561081246031803,0.0158471087202249,0.0270356778547262,0.0080358618262588,-0.0126945955897284,0.0252568269979978,0.0139207329068737,0.0108822111346339,0.0123142464307582,0.0261186781347014,-0.0997450325114662,-0.0174371009772225,0.1967999476264195,-1.6255675604899367
2016-01-14,0.2061641694851575,0.1998625228384025,0.1895586123352978,0.1509690590488426,0.006301646646755,0.0166055571498597,-0.0252568269979978,-0.0242841094130241,0.0162834660260173,0.0123206042294723,0.0111742240481346,0.011952920130751,0.0270257517886452,-0.0849657589949963,-0.0195272062482601,0.2102087592751486,-1.5596541502602703
2016-01-15,0.2054092561992077,0.2061641694851575,0.1910029137551678,0.1596466443386472,-0.0007549132859498,0.0144063424440398,0.0162834660260173,-0.0110373049902605,0.0216997767730742,0.0144530985860351,0.0115329177859393,0.0119384455822765,0.0279318475568186,-0.1046079118458813,-0.0230534162623925,0.2057809279183792,-1.5809431327707588
2016-01-19,0.2025735261236176,0.2054092561992077,0.190460853576531,0.158736207095289,-0.00283573007559,0.0121126725470865,-0.0216997767730742,0.0009895613068273,0.0013301450774907,0.0145212153401677,0.010831662750211,0.0111002515813471,0.0286888280353052,-0.1034161180137684,-0.0258726280436043,0.2155827974896432,-1.5344102321396833
2016-01-20,0.1986856601874335,0.2025735261236176,0.1840154141181775,0.1698645295109908,-0.003887865936184,0.0146702460692559,0.0013301450774907,0.0080358618262588,0.012897619808867,0.0154935669366894,0.0105777642676478,0.0107699481852386,0.0292536685727498,-0.1149056628875744,-0.027936668262797,0.2169027740603387,-1.528306071649081
2016-01-21,0.1967999476264195,0.1986856601874335,0.1998625228384025,0.1725607680694297,-0.0018857125610139,-0.0030625752119829,-0.012897619808867,-0.0252568269979978,0.0055860121544961,0.0115594039679891,0.0104463252184782,0.0103713964987218,0.0297345902407412,-0.10994768037952,-0.0300618464550471,0.2127580877968708,-1.5475994967547693
2016-01-22,0.2102087592751486,0.1967999476264195,0.2061641694851575,0.1766218840627063,0.013408811648729,0.004044589789991,0.0055860121544961,0.0162834660260173,0.0203078268028926,0.0123642761233641,0.0110100424000771,0.0110300325426049,0.0305380879700294,-0.0916878710407832,-0.0320457435554247,0.2355064111048342,-1.446017142521122
2016-01-25,0.2057809279183792,0.2102087592751486,0.2054092561992077,0.1827762663044647,-0.0044278313567693,0.0003716717191715,0.0203078268028926,-0.0216997767730742,0.0152318937430591,0.0110706995173611,0.0111562597866994,0.0114009083168766,0.0311557359132673,-0.1054183488183559,-0.0351704380110505,0.2341960545947654,-1.451596674267998
